{Name:n02104029 kuvasz, Probability:0.21910787}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.15326566}  {Name:n02111500 Great Pyrenees, Probability:0.07865355}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.99803275}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.0012089015}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0006119395}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.50627464}  {Name:n01871265 tusker, Probability:0.10485458}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.061601628}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6684168}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.22200437}  {Name:n01877812 wallaby, brush kangaroo, Probability:0.0227929}
{Name:n02096051 Airedale, Airedale terrier, Probability:0.32899952}  {Name:n04399382 teddy, teddy bear, Probability:0.2732886}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.21154734}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.99628097}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.002933656}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.0002328962}
{Name:n01877812 wallaby, brush kangaroo, Probability:0.7993891}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0649326}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.055460773}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.26136985}  {Name:n02410509 bison, Probability:0.17490952}  {Name:n02111277 Newfoundland, Newfoundland dog, Probability:0.0735822}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9922116}  {Name:n02074367 dugong, Dugong dugon, Probability:0.003478983}  {Name:n01484850 great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias, Probability:0.0030781839}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.58222175}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.13301177}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.1232584}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.23702337}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.16678903}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.13678591}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.7263839}  {Name:n02125311 cougar, puma, catamount, mountain lion, painter, panther, Felis concolor, Probability:0.06742044}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.043793608}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.6323358}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.09979618}  {Name:n02447366 badger, Probability:0.061507802}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9767398}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.004151073}  {Name:n02105505 komondor, Probability:0.0021196208}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99942833}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.00019143186}  {Name:n02099601 golden retriever, Probability:0.0001725907}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.66473913}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.33093598}  {Name:n02410509 bison, Probability:0.0023296492}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.99900705}  {Name:n02104029 kuvasz, Probability:0.00084109296}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.000108612156}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.97799325}  {Name:n02104029 kuvasz, Probability:0.011298599}  {Name:n02111500 Great Pyrenees, Probability:0.006504533}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.99743456}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.00067844044}  {Name:n02104029 kuvasz, Probability:0.00035449606}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9871049}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.011746029}  {Name:n02104029 kuvasz, Probability:0.00053217844}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9562302}  {Name:n02111500 Great Pyrenees, Probability:0.012314826}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0073251077}
{Name:n02894605 breakwater, groin, groyne, mole, bulwark, seawall, jetty, Probability:0.18084992}  {Name:n04606251 wreck, Probability:0.14591914}  {Name:n04347754 submarine, pigboat, sub, U-boat, Probability:0.1082643}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.9999957}  {Name:n02492035 capuchin, ringtail, Cebus capucinus, Probability:2.85452e-06}  {Name:n02509815 lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens, Probability:1.5688695e-07}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.59373635}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.39552194}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0074958666}
{Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.58507824}  {Name:n02100583 vizsla, Hungarian pointer, Probability:0.077394344}  {Name:n02115913 dhole, Cuon alpinus, Probability:0.039164167}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.83677256}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.074188784}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.06758381}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.9918439}  {Name:n02108915 French bulldog, Probability:0.0015531095}  {Name:n02110341 dalmatian, coach dog, carriage dog, Probability:0.0012518743}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.99993575}  {Name:n02447366 badger, Probability:6.1097795e-05}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:1.5542805e-06}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.4888214}  {Name:n02504458 African elephant, Loxodonta africana, Probability:0.1327644}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.051589735}
{Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.81532323}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.07480047}  {Name:n02111889 Samoyed, Samoyede, Probability:0.035676405}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02442845 mink, Probability:0.106202014}  {Name:n02363005 beaver, Probability:0.08222712}  {Name:n02094114 Norfolk terrier, Probability:0.058668643}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.99939036}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.00037732275}  {Name:n02104029 kuvasz, Probability:0.0001260974}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.30711094}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.13355075}  {Name:n02077923 sea lion, Probability:0.04310372}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.22978705}  {Name:n02480855 gorilla, Gorilla gorilla, Probability:0.12089899}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0981363}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.96128553}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.010208687}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.0071523786}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.7535392}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.23854916}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.0026031411}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8459211}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.096833065}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.011609627}
{Name:n02099601 golden retriever, Probability:0.43536824}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.13766605}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.08122567}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.76554465}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.15603049}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.045898043}
{Name:n02484975 guenon, guenon monkey, Probability:0.51834303}  {Name:n01688243 frilled lizard, Chlamydosaurus kingi, Probability:0.10447092}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.096221186}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9781805}  {Name:n02104029 kuvasz, Probability:0.018222032}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0015421561}
{Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.7850619}  {Name:n02408429 water buffalo, water ox, Asiatic buffalo, Bubalus bubalis, Probability:0.032371882}  {Name:n02077923 sea lion, Probability:0.02341473}
{Name:n02486261 patas, hussar monkey, Erythrocebus patas, Probability:0.328986}  {Name:n02484975 guenon, guenon monkey, Probability:0.27172956}  {Name:n02493793 spider monkey, Ateles geoffroyi, Probability:0.1395602}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9946404}  {Name:n02074367 dugong, Dugong dugon, Probability:0.0019836032}  {Name:n04399382 teddy, teddy bear, Probability:0.00086093677}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9475731}  {Name:n02138441 meerkat, mierkat, Probability:0.0054783975}  {Name:n02444819 otter, Probability:0.0053596376}
{Name:n02410509 bison, Probability:0.36550698}  {Name:n02408429 water buffalo, water ox, Asiatic buffalo, Bubalus bubalis, Probability:0.19997305}  {Name:n02403003 ox, Probability:0.16134237}
{Name:n02493509 titi, titi monkey, Probability:0.3255227}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.23505735}  {Name:n02494079 squirrel monkey, Saimiri sciureus, Probability:0.10180435}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n04251144 snorkel, Probability:0.5407833}  {Name:n10565667 scuba diver, Probability:0.17070235}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.12446617}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8836357}  {Name:n02444819 otter, Probability:0.09468006}  {Name:n02105505 komondor, Probability:0.0069361194}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5505492}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.15354565}  {Name:n02403003 ox, Probability:0.040728718}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9604287}  {Name:n02410509 bison, Probability:0.038386088}  {Name:n02403003 ox, Probability:0.00038585934}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99950266}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00040085052}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:4.674613e-05}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99519324}  {Name:n02410509 bison, Probability:0.0027351636}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0015397464}
{Name:n02099601 golden retriever, Probability:0.44217318}  {Name:n02102318 cocker spaniel, English cocker spaniel, cocker, Probability:0.12411967}  {Name:n02088238 basset, basset hound, Probability:0.028512832}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.841313}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.15731855}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0005013455}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.53165156}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.39831433}  {Name:n02104365 schipperke, Probability:0.03806072}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.96388596}  {Name:n02138441 meerkat, mierkat, Probability:0.022377744}  {Name:n02137549 mongoose, Probability:0.0037405023}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9998555}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:8.666398e-05}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:8.704968e-06}
{Name:n02417914 ibex, Capra ibex, Probability:0.38029194}  {Name:n02115641 dingo, warrigal, warragal, Canis dingo, Probability:0.08067793}  {Name:n02119789 kit fox, Vulpes macrotis, Probability:0.059229355}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.998278}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00081968104}  {Name:n02117135 hyena, hyaena, Probability:0.00034020728}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.98077834}  {Name:n02444819 otter, Probability:0.013178709}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.003532479}
