{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.720621}  {Name:n02117135 hyena, hyaena, Probability:0.0041738865}  {Name:n01695060 Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis, Probability:0.0032659937}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.863525}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.004354363}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.00331126}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8391513}  {Name:n02104029 kuvasz, Probability:0.001294582}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.0009351353}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.84975713}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.001404687}  {Name:n07615774 ice lolly, lolly, lollipop, popsicle, Probability:0.00089588895}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.91938144}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0029543503}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0006288367}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8785984}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.030384112}  {Name:n02361337 marmot, Probability:0.0072255433}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8776739}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.013154772}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0017265374}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9271884}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0019621174}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.000683188}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8572639}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.003928311}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0010214915}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6955464}  {Name:n02117135 hyena, hyaena, Probability:0.062236153}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.042181827}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.74155027}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.10064689}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.012561158}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.81910574}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.008302198}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0027881842}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8210721}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.017585916}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.008152198}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.94434744}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0014213026}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0003779337}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.87664413}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0027102032}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.002380289}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.911667}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0022353623}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0013147661}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.80336636}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.005965803}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0040465277}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9492448}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.002859106}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0008090617}
{Name:n02422106 hartebeest, Probability:0.46212232}  {Name:n01440764 tench, Tinca tinca, Probability:0.117357865}  {Name:n02397096 warthog, Probability:0.046255175}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9254077}  {Name:n01695060 Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis, Probability:0.0006276953}  {Name:n02441942 weasel, Probability:0.0005384151}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.90883404}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.005023847}  {Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.0018695347}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8090987}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.03885502}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.007329733}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.88941175}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0073108138}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.005910371}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9027734}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0034198256}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.002462596}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9487988}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0031020471}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0011862727}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.88888764}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0017557836}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0009930799}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02115641 dingo, warrigal, warragal, Canis dingo, Probability:0.39058042}  {Name:n09421951 sandbar, sand bar, Probability:0.16460672}  {Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.09085022}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.5500442}  {Name:n02444819 otter, Probability:0.17528862}  {Name:n02077923 sea lion, Probability:0.017778685}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.81279653}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0058489516}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0039848136}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.96466774}  {Name:n03538406 horse cart, horse-cart, Probability:0.0006564981}  {Name:n03868242 oxcart, Probability:0.0003809281}
{Name:n01882714 koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus, Probability:0.8791177}  {Name:n01883070 wombat, Probability:0.007396533}  {Name:n02500267 indri, indris, Indri indri, Indri brevicaudatus, Probability:0.0025878507}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.9249201}  {Name:n02509815 lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens, Probability:0.0009658719}  {Name:n04399382 teddy, teddy bear, Probability:0.0007848014}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9179458}  {Name:n02077923 sea lion, Probability:0.0036129083}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.001474794}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.83639956}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.013937379}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.001961755}
{Name:n02410509 bison, Probability:0.9312257}  {Name:n02408429 water buffalo, water ox, Asiatic buffalo, Bubalus bubalis, Probability:0.0024863156}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.002397319}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.64524966}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.25706998}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0077391015}
{Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.32145208}  {Name:n04404412 television, television system, Probability:0.09136877}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.075182214}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.91025174}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.0051153316}  {Name:n02074367 dugong, Dugong dugon, Probability:0.0023634133}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.77368593}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.029498486}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.026955066}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8887701}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0019305856}  {Name:n07753275 pineapple, ananas, Probability:0.0006098459}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.88870883}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0014885264}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0006679805}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.86679417}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0073076566}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0049876394}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5678842}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.33286655}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0029455065}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.60769945}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.04376711}  {Name:n02093256 Staffordshire bullterrier, Staffordshire bull terrier, Probability:0.034193642}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.870519}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.057221442}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.003742531}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8527556}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.017195737}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.004065841}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.88195944}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0013429857}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0011622384}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.88467455}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0033659025}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.00091371994}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.82924277}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.0387712}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.011404154}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.89487255}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0025446308}  {Name:n02115641 dingo, warrigal, warragal, Canis dingo, Probability:0.00047729147}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9033819}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0029154832}  {Name:n07615774 ice lolly, lolly, lollipop, popsicle, Probability:0.0006312882}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9381707}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0008053213}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0007983878}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8570575}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.025337059}  {Name:n01883070 wombat, Probability:0.011605169}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8684842}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.03659708}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0031021927}
